DataNum	Sensor0	Sensor1	Sensor2 AvgTemp

19	26.8471	26.8926	26.8823	26.874

20	26.9533	27.0971	27.0048	27.0184

21	26.8559	27.0189	27.1447	27.0065

22	27.5640	27.4359	27.5382	27.5127

23	28.0286	27.6447	27.7469	27.8

24	28.2533	27.7670	27.9203	27.9802

25	28.4231	27.8640	28.0112	28

26	28.4972	27.8893	28.0715	28.1

27	28.5370	27.8862	28.0796	28.1676

28	28.5120	27.8837	28.0718	28.1

29	28.4020	27.8139	28.0251	28

30	28.3583	27.7872	28.0072	28.0509

31	28.3708	27.7838	27.9831	28.0459

32	28.3533	27.7602	27.9227	28

33	28.3110	27.7380	27.8837	27.9

34	28.2788	27.7146	27.8416	27.945

35	28.2913	27.6900	27.8091	27.9

36	28.2307	27.6753	27.7694	27.8918

37	28.2043	27.6518	27.7329	27.863

38	28.2050	27.6556	27.6993	27.8533

39	28.1665	27.6071	27.6653	27.8

40	28.1037	27.5635	27.6059	27.7577

41	28.0740	27.5312	27.5757	27.7

42	28.0414	27.5111	27.5314	27.6

43	28.0232	27.4801	27.5124	27.6719

44	27.9942	27.4444	27.4515	27.6

45	27.9633	27.4401	27.4229	27.6

46	27.8813	27.3675	27.3832	27.544

47	27.8580	27.3363	27.3221	27.5

48	27.8042	27.2858	27.2996	27.4632

49	27.7708	27.2645	27.2704	27.4

50	27.7358	27.2294	27.2157	27.3

51	27.7064	27.1979	27.2022	27.3

52	27.6950	27.1718	27.1461	27.3

53	27.6935	27.1383	27.1192	27.317

54	27.4917	26.9800	27.0200	27.1639

55	27.4522	26.9449	26.9877	27.1

56	27.4452	26.9477	26.9504	27.1

57	27.4214	26.8814	26.8933	27

58	27.3712	26.8330	26.8619	27

59	27.3118	26.8147	26.8079	26.9

60	27.3056	26.7811	26.7672	26.9513

61	27.2671	26.7487	26.7391	26.9183

62	27.2666	26.7262	26.7180	26.9036

63	27.2056	26.6864	26.6753	26.8

64	27.1629	26.6591	26.6451	26.8

65	27.1389	26.6271	26.6151	26.7937

66	27.1045	26.5833	26.5723	26.7

67	27.0810	26.5596	26.5466	26.7

68	27.0430	26.5242	26.5243	26.6

69	27.0054	26.4855	26.4950	26.6

70	26.9885	26.4825	26.4751	26.6487

71	26.9401	26.4360	26.4496	26.6

72	26.8930	26.4012	26.4100	26.5

73	26.8890	26.3685	26.3886	26.5487

74	26.8688	26.3356	26.3687	26.5

75	26.8264	26.3093	26.3135	26.4

76	26.8051	26.2647	26.2978	26.4

77	26.8111	26.2783	26.2770	26.4

78	26.7750	26.2523	26.2599	26.4

79	26.7393	26.2076	26.2252	26.3907

80	26.7185	26.1838	26.2136	26.3

81	26.6939	26.1572	26.1803	26.3438

82	26.6636	26.1335	26.1554	26.3175

83	26.6355	26.1026	26.1384	26.2

84	26.6444	26.0915	26.1113	26.2824

85	26.6438	26.1106	26.1015	26.2853

86	26.6068	26.0761	26.0802	26.2

87	26.5595	26.0433	26.0559	26.2

88	26.5567	26.0400	26.0597	26.2188

89	26.5083	26.0016	26.0110	26.1

90	26.4907	25.9832	25.9974	26.1571

91	26.4621	25.9521	25.9928	26.1

92	26.4425	25.9408	25.9590	26.1141

93	26.4639	25.9202	25.9291	26.1044

94	26.4298	25.8951	25.9088	26.0779

95	26.3987	25.8799	25.9008	26.0598

96	26.3607	25.8336	25.8870	26.0271

97	26.3826	25.8120	25.8443	26

98	26.3183	25.7967	25.8512	25.9

99	26.3064	25.7617	25.7981	25.9554

100	26.2945	25.7541	25.8062	25.9516

101	26.2778	25.7060	25.7529	25.9

102	26.2247	25.6919	25.7369	25.8845

103	26.2009	25.6933	25.7188	25.871

104	26.1801	25.6700	25.6972	25.8491

105	26.1531	25.6405	25.6819	25.8

106	26.1487	25.6170	25.6672	25.8

107	26.1180	25.6111	25.6592	25.7961

108	26.0981	25.6031	25.6217	25.7743

109	26.1000	25.5771	25.6098	25.7623

110	26.0923	25.5787	25.5988	25.7566

111	26.0698	25.5577	25.5915	25.7

112	26.0392	25.5156	25.5605	25.7051

113	26.0388	25.5217	25.5306	25.6

114	26.0295	25.4891	25.5302	25.6

115	26.0276	25.4827	25.5066	25.6723

116	25.9802	25.4607	25.5100	25.6503

117	25.9882	25.4761	25.5163	25.6602

118	25.9602	25.4431	25.4655	25.6

119	25.9283	25.3973	25.4390	25.5882

120	25.8760	25.3686	25.4444	25.563

121	25.8723	25.3661	25.4164	25.5516

122	25.8745	25.3596	25.4125	25.5

123	25.8621	25.3510	25.3898	25.5343

124	25.8359	25.3366	25.3783	25.5

125	25.8489	25.3491	25.3799	25.5

126	25.8122	25.3291	25.3651	25.5

127	25.8301	25.3339	25.3636	25.5092

128	25.8068	25.3281	25.3620	25.4

129	25.8273	25.2976	25.3782	25.5

130	25.7744	25.2743	25.3473	25.4

131	25.7620	25.2774	25.3442	25.4612

132	25.7142	25.2314	25.3015	25.4157

133	25.6999	25.2253	25.3094	25.4

134	25.7095	25.2176	25.2827	25.4

135	25.6962	25.1980	25.2692	25.3878

136	25.6586	25.1574	25.2410	25.3

137	25.6673	25.1546	25.2466	25.3

138	25.6854	25.1589	25.2140	25.3

139	25.6529	25.1542	25.2246	25.3439

140	25.6254	25.1130	25.1886	25.309

141	25.6053	25.1271	25.1954	25.3

142	25.5751	25.0789	25.1575	25.2705

143	25.5532	25.0846	25.1482	25.262

144	25.5188	25.0352	25.1113	25.2

145	25.5251	25.0439	25.1132	25.2274

146	25.5247	25.0407	25.1144	25.2266

147	25.5514	25.0325	25.1121	25.232

148	25.5626	25.0474	25.1035	25.2

149	25.5501	25.0485	25.1038	25.2

1	25.9808	25.5384	25.6825	25.7339

2	25.9769	25.5565	25.6766	25.7

3	25.9870	25.6038	25.6815	25.7

4	26.0069	25.7060	25.7063	25.8064

5	26.0668	25.7151	25.7782	25.8

6	26.1325	25.7512	25.8685	25.9174

7	26.1755	25.8720	25.9452	25.9

8	26.0028	25.7621	25.8612	25.8

9	26.2815	25.9244	26.0539	26.0866

10	26.3407	25.9553	26.0623	26.1

11	26.4635	26.0271	26.1234	26.2

12	26.5041	26.0345	26.1710	26.2

13	26.5293	26.0984	26.2083	26.2

14	26.5883	26.0813	26.2233	26.2

15	26.6357	26.0999	26.2498	26.3

16	26.6683	26.1255	26.2657	26.3

17	26.6710	26.1160	26.2765	26.3545

18	26.6953	26.1567	26.3015	26.3845

19	26.7034	26.1588	26.2967	26.3863

20	26.7217	26.1656	26.3022	26.3965

21	26.7138	26.1665	26.3203	26.4002

22	26.7063	26.1468	26.3143	26.3

23	26.6966	26.1394	26.2841	26.3

24	26.7243	26.1433	26.2776	26.3

25	26.6905	26.1441	26.2782	26.3

26	26.6394	26.0913	26.2405	26.3

27	26.6077	26.0803	26.2149	26.3

28	26.5943	26.0618	26.1980	26.2847

29	26.5920	26.0585	26.1984	26.2

30	26.5615	26.0350	26.1642	26.2

31	26.5330	26.0285	26.1469	26.2

32	26.5043	25.9953	26.1199	26.2065

33	26.4706	25.9510	26.0913	26.1

34	26.4863	25.9501	26.0997	26.1787

35	26.4455	25.9246	26.0593	26.1

36	26.4354	25.9212	26.0448	26.1338

37	26.4313	25.9248	26.0478	26.1

38	26.4402	25.9295	26.0200	26.1299

39	26.3968	25.8891	25.9995	26

40	26.3773	25.8732	25.9841	26.0782

41	26.3740	25.8670	25.9574	26

42	26.3520	25.8476	25.9422	26

43	26.3226	25.8142	25.9166	26.0178

44	26.2916	25.7883	25.8883	25.9894

45	26.2584	25.7538	25.8855	25.9659

46	26.2486	25.7748	25.8629	25.9621

47	26.2530	25.7596	25.8414	25.9

48	26.2500	25.7743	25.8394	25.9

49	26.2211	25.7289	25.8161	25.9

50	26.2131	25.7204	25.8147	25.9

51	26.2107	25.7094	25.8085	25.9

52	26.1848	25.6917	25.7590	25.8785

53	26.1769	25.6719	25.7689	25.8

54	26.1759	25.6736	25.7571	25.8

55	26.1586	25.6676	25.7597	25.8

56	26.1568	25.6473	25.7485	25.8

57	26.1445	25.6577	25.7575	25.8

58	26.1285	25.6167	25.7057	25.8

59	26.0951	25.5952	25.6959	25.7954

60	26.1005	25.6106	25.6918	25.8

61	26.0717	25.5637	25.6597	25.7

62	26.0381	25.5446	25.6487	25.7438

63	26.0039	25.5205	25.6177	25.7

64	25.9843	25.5069	25.5955	25.6

65	25.9559	25.4676	25.5739	25.6658

66	25.8819	25.3989	25.4866	25.5

67	25.8808	25.4085	25.4617	25.5

68	25.8558	25.3585	25.4475	25.5

69	25.8658	25.3687	25.4342	25.5

70	25.8478	25.3374	25.4141	25.5331

71	25.8715	25.3654	25.4276	25.5

72	25.8223	25.3332	25.4085	25.5

73	25.8047	25.3058	25.3819	25.4

74	25.7874	25.3031	25.3899	25.4

75	25.7479	25.2647	25.3513	25.4

76	25.7255	25.2411	25.3181	25.4

77	25.6988	25.2251	25.3035	25.4

78	25.6905	25.2098	25.2945	25.3

79	25.7044	25.2045	25.2915	25.4

80	25.6952	25.2049	25.2917	25.3

81	25.6811	25.2038	25.2709	25.3

82	25.6819	25.1680	25.2803	25.3

83	25.6505	25.1568	25.2341	25.3

84	25.6302	25.1313	25.2288	25.3301

85	25.6024	25.0983	25.1696	25.2901

86	25.5440	25.0589	25.1410	25.2

87	25.5142	25.0200	25.1339	25.2227

88	25.5427	25.0280	25.1223	25.231

89	25.5453	25.0287	25.0966	25.2

90	25.5355	25.0307	25.0931	25.2

91	25.5452	25.0105	25.0831	25.2

92	25.5035	24.9989	25.0789	25.1

93	25.5373	25.0278	25.0894	25.2

94	25.4980	24.9957	25.0788	25.1

95	25.5230	24.9930	25.0815	25.1

96	25.5153	24.9829	25.0740	25.1

97	25.5017	24.9964	25.0622	25.1

98	25.4760	24.9833	25.0674	25.1

99	25.4435	24.9434	25.0361	25.141

100	25.4335	24.9203	25.0494	25.1344

101	25.4074	24.9018	25.0131	25.1

102	25.4021	24.8938	24.9910	25

103	25.4071	24.9121	24.9913	25.1035

104	25.3745	24.8814	24.9865	25.0808

105	25.3541	24.8609	24.9592	25

106	25.3457	24.8580	24.9793	25.061

107	25.3766	24.8821	24.9637	25

108	25.3411	24.8762	24.9428	25

109	25.3330	24.8414	24.9413	25

110	25.3229	24.8347	24.9325	25

111	25.3107	24.8093	24.9085	25.0095

1	25.8472	25.2859	25.4595	25.5

2	25.8464	25.2990	25.4746	25.54

3	25.8613	25.3332	25.4949	25.5

4	25.8786	25.3961	25.5069	25.5

5	25.8064	25.3463	25.4989	25.5

6	25.8584	25.3905	25.5407	25.5

7	25.9627	25.4496	25.5812	25.6645

8	25.9739	25.5201	25.6519	25.7153

9	26.0040	25.5474	25.6622	25.7

10	26.0222	25.5413	25.6915	25.7

11	26.0809	25.5869	25.7127	25.7935

12	26.0925	25.5974	25.7643	25.8

13	26.1277	25.6408	25.7760	25.8

14	26.1486	25.6299	25.8117	25.8634

15	26.1932	25.6496	25.7983	25.8

16	26.2260	25.6653	25.8273	25.9062

17	26.2606	25.6884	25.8453	25.9

18	26.2411	25.6758	25.8344	25.9171

19	26.2356	25.7003	25.8383	25.9

20	26.1568	25.6225	25.7929	25.8574

21	26.1703	25.6279	25.7764	25.8582

22	26.1499	25.6119	25.7648	25.8422

23	26.1286	25.6099	25.7607	25.8

24	26.1274	25.5980	25.7440	25.8

25	26.1091	25.5900	25.7219	25.807

26	26.0959	25.5748	25.7078	25.7

27	26.0799	25.5647	25.6858	25.7768

28	26.0240	25.5406	25.6650	25.7432

29	25.9908	25.4948	25.6130	25.6

30	25.9763	25.4789	25.5973	25.6

31	25.9697	25.4687	25.5786	25.6

32	25.9871	25.4694	25.5811	25.6792

33	25.9365	25.4281	25.5443	25.6363

34	25.9287	25.4411	25.5477	25.6

35	25.9447	25.4431	25.5484	25.6454

36	25.9236	25.4337	25.5331	25.6

37	25.8962	25.4266	25.5272	25.6

38	25.8955	25.3857	25.5172	25.5

39	25.8943	25.3772	25.4873	25.5

40	25.8650	25.3800	25.4677	25.5709

41	25.8613	25.3403	25.4470	25.5

1	25.8823	25.2857	25.3246	25.4

2	25.9562	25.3520	25.3740	25.5

3	25.9954	25.4236	25.3993	25.6061

4	26.0346	25.5709	25.4441	25.6832

5	26.0833	25.6908	25.4971	25.7

6	26.1198	25.8279	25.5593	25.8

7	26.1908	25.9189	25.6272	25.9123

8	26.2841	25.9857	25.7491	26.0063

9	26.3536	26.1508	25.8704	26.1

10	26.4495	26.2303	25.9821	26.2

11	26.6584	26.3626	26.4859	26.5023

1	24.7177	24.2235	24.3711	24.4

1	25.1606	24.6471	24.8576	24.8

2	25.1650	24.6579	24.8653	24.8

3	25.1967	24.7511	24.8941	24.9473

4	25.2134	24.8607	24.9296	25

5	25.2614	25.0035	24.9791	25

6	25.3429	25.0484	25.0518	25.1477

7	25.4351	25.0975	25.1461	25.2

8	25.5381	25.1525	25.2680	25.3

9	25.6597	25.2468	25.4798	25.4621

1	26.9156	27.2105	27.0998	27.0753

2	27.0289	27.3712	27.1928	27.1

3	27.1117	27.6806	27.4994	27.4

4	27.2187	27.8356	27.8491	27.6

5	27.4051	27.8651	28.1424	27.8042

6	27.7859	27.8576	28.5321	28

7	28.0461	27.9568	28.6373	28.2134

8	28.1300	28.3141	28.6935	28.3792

9	28.1471	28.6726	28.8631	28.5

10	28.3964	28.8552	28.9110	28.7

11	28.4856	29.0196	29.0182	28.8

12	28.6028	29.0761	29.0802	28.9197

13	29.2507	29.2085	29.2720	29.2

14	29.5799	29.2840	29.3652	29.4097

15	29.6863	29.3522	29.4585	29.499

16	29.7353	29.3542	29.4736	29.5

17	29.7854	29.3558	29.4742	29.5

18	29.7806	29.3217	29.4478	29.5167

19	29.7828	29.2979	29.3948	29.4

20	29.7104	29.2238	29.3166	29.4

21	29.5896	29.0925	29.1375	29.2732

1	29.7541	30.2528	29.0210	29.6

2	29.7411	30.2585	29.0398	29.6798

3	29.7654	30.2899	29.0761	29.7

4	29.8060	30.3013	29.1730	29.7601

5	29.8698	30.3023	29.3198	29.8

6	29.9087	30.3898	29.4554	29.9

7	29.9932	30.4433	29.6425	30

8	30.0290	30.5942	29.7730	30.1

9	29.8134	29.8726	29.6125	29.7

10	30.0283	30.0434	29.8090	29.9

11	30.1585	30.3387	29.7970	30

12	30.2774	30.5929	29.8397	30.2

13	30.3724	30.8772	29.9962	30.4

14	30.4794	31.0202	30.2598	30.5

15	30.6603	31.1162	30.5095	30.762

16	30.8383	31.2155	30.7408	30.9

17	30.9999	31.3541	30.8401	31.0647

18	31.2395	31.5530	30.8169	31.2

19	30.3897	29.8513	29.5921	29.9

20	30.6676	29.9235	29.7802	30.1

21	30.8490	30.0745	29.9433	30.2

22	30.9628	30.3117	30.1364	30.4703

23	31.1333	30.7053	30.2386	30.6924

24	31.1862	31.2359	30.5538	30.9

25	31.2333	31.5120	30.7914	31.1789

1	31.8845	33.1003	31.1037	32.0295

2	31.9892	33.1847	31.1175	32

3	32.0149	32.3124	31.3754	31.9009

4	32.1850	32.3386	31.5719	32

5	32.2205	32.2795	31.7900	32

6	32.3998	32.2775	31.7839	32.1

7	32.5133	32.4466	31.7285	32.2

8	32.5776	32.5972	31.6830	32.2

9	32.6444	32.7030	31.6767	32.3

10	32.7278	32.7559	31.6951	32.3

11	32.7875	32.8439	31.6808	32.4374

12	32.8403	33.0316	31.6522	32.5

13	32.7428	33.1294	31.6416	32.5046

14	32.7509	33.2319	31.6379	32.5

15	32.7403	33.3799	31.6569	32.5

16	32.7339	33.5383	31.7097	32.6

17	32.7239	33.6987	31.7181	32.7

18	32.6859	33.8112	31.7223	32.7398

19	32.7375	33.8512	31.6871	32.7586

20	32.7827	33.8633	31.7320	32.7

21	32.7700	33.8960	31.6811	32.7

22	32.7537	33.9279	31.6785	32.7867

23	32.7553	34.0844	31.6330	32.8

24	32.7703	34.1348	31.6093	32.8

25	32.7885	34.1727	31.6345	32.8

26	32.7934	34.1860	31.6767	32.8

27	32.7966	34.1739	31.7222	32.8

28	32.8124	34.1993	31.7435	32.9184

29	32.8224	34.2663	31.7518	32.9

30	32.8250	34.3131	31.7719	32.97

31	32.8482	34.4004	31.7778	33.0088
